timestamp,open,high,low,close,volume
2025-02-28 19:45:00,241.6409,241.7019,241.3124,241.3124,7610
2025-02-28 19:30:00,241.5021,241.6519,241.3124,241.6120,4260
2025-02-28 19:15:00,241.7119,241.8017,241.4322,241.7019,8043
2025-02-28 19:00:00,241.7318,241.7518,241.5421,241.7218,8688
2025-02-28 18:45:00,241.7119,241.8017,241.7019,241.7505,2346
2025-02-28 18:30:00,241.8517,241.8772,241.6020,241.7318,3195
2025-02-28 18:15:00,241.8117,241.9516,241.7019,241.7918,3029
2025-02-28 18:00:00,241.8017,241.9516,241.5021,241.7019,26166
2025-02-28 17:45:00,241.3323,241.9815,241.3124,241.8017,17976
2025-02-28 17:30:00,241.7418,241.8916,241.2025,241.3323,111618
2025-02-28 17:15:00,240.9628,241.9423,225.8677,241.7418,93850
2025-02-28 17:00:00,240.8729,241.1026,240.7630,240.9628,24476
2025-02-28 16:45:00,240.5533,241.5421,240.5433,240.8729,314878
2025-02-28 16:30:00,240.4934,241.5505,240.3635,240.5433,403016
2025-02-28 16:15:00,241.5421,241.5711,240.3535,240.4364,645412
2025-02-28 16:00:00,241.5321,241.7119,232.1836,240.6032,33877357
2025-02-28 15:45:00,239.4247,241.7918,239.2998,241.5421,6393532
2025-02-28 15:30:00,239.3947,239.5745,238.5058,239.4347,1260171
2025-02-28 15:15:00,239.0028,239.4846,238.4958,239.4147,1242301
2025-02-28 15:00:00,238.5558,239.2449,238.5158,239.0002,1285875
2025-02-28 14:45:00,238.3160,238.5957,237.8267,238.5757,1032006
2025-02-28 14:30:00,237.5869,238.4559,237.4076,238.3360,1047204
2025-02-28 14:15:00,237.2074,237.9765,237.1874,237.6319,744204
2025-02-28 14:00:00,236.7680,237.5120,236.7380,237.2074,635575
2025-02-28 13:45:00,237.6918,237.8267,236.7180,236.7480,706366
2025-02-28 13:30:00,237.1125,238.0147,237.0176,237.6918,954578
2025-02-28 13:15:00,236.7879,237.1575,235.9390,237.1175,953870
2025-02-28 13:00:00,237.0972,237.3273,236.5513,236.7829,657657
2025-02-28 12:45:00,237.0077,237.4771,236.6486,237.0776,792542
2025-02-28 12:30:00,237.3373,237.6069,236.7180,237.0176,850555
2025-02-28 12:15:00,236.6881,237.4571,236.5782,237.3373,668024
2025-02-28 12:00:00,236.7979,237.0326,236.2586,236.7180,591031
2025-02-28 11:45:00,237.0526,237.2474,236.6681,236.7979,587802
2025-02-28 11:30:00,236.6082,237.3872,236.5382,237.0296,805739
2025-02-28 11:15:00,236.2885,236.9877,236.1887,236.6281,910352
2025-02-28 11:00:00,237.1924,237.2474,236.1987,236.3085,949497
2025-02-28 10:45:00,236.6331,237.5370,236.4783,237.1775,844352
2025-02-28 10:30:00,237.2873,237.3472,236.2086,236.6381,1151972
2025-02-28 10:15:00,236.3285,237.5170,235.3497,237.3023,1601062
2025-02-28 10:00:00,236.4533,237.1275,235.5895,236.3285,1381561
2025-02-28 09:45:00,236.3185,237.1175,235.7792,236.4484,1489211
2025-02-28 09:30:00,236.6581,237.0176,229.9164,236.3077,4679471
2025-02-28 09:15:00,236.6481,236.9777,235.2299,236.6281,102161
2025-02-28 09:00:00,236.6234,237.0077,235.9889,236.6481,156454
2025-02-28 08:45:00,237.4072,237.4571,235.7093,236.4583,64236
2025-02-28 08:30:00,237.4172,244.1688,237.3073,237.3972,37347
2025-02-28 08:15:00,236.8878,237.6069,236.7580,237.3672,19312
2025-02-28 08:00:00,237.3103,237.9964,236.6681,236.8878,66824
2025-02-28 07:45:00,237.0276,237.2074,236.9278,237.0376,11808
2025-02-28 07:30:00,237.2474,237.2873,236.8678,237.0676,16449
2025-02-28 07:15:00,237.1575,237.4771,237.1575,237.2574,8100
2025-02-28 07:00:00,237.7767,237.9765,237.1475,237.1575,13843
2025-02-28 06:45:00,237.8167,237.9665,237.7068,237.8566,4988
2025-02-28 06:30:00,237.6069,237.8167,237.5270,237.7867,6722
2025-02-28 06:15:00,237.2973,237.6369,237.2074,237.5969,7079
2025-02-28 06:00:00,237.1775,237.3972,237.0876,237.2973,5700
2025-02-28 05:45:00,237.1874,237.3572,237.1375,237.1675,4244
2025-02-28 05:30:00,236.9977,237.2374,236.9877,237.1874,1550
2025-02-28 05:15:00,237.0077,237.1075,236.9377,236.9977,2452
2025-02-28 05:00:00,237.2074,237.3073,236.8878,236.9877,5549
2025-02-28 04:45:00,237.3672,237.3672,237.1974,237.2074,1202
2025-02-28 04:30:00,237.5470,237.5869,237.3173,237.3472,2853
2025-02-28 04:15:00,237.5270,237.6369,237.5170,237.5470,2365
2025-02-28 04:00:00,236.7080,237.8366,236.7080,237.5570,14459
2025-02-27 19:45:00,237.1575,237.4471,236.7280,237.1575,5379
2025-02-27 19:30:00,237.0773,237.5170,237.0276,237.3073,2580
2025-02-27 19:15:00,237.7068,237.8366,237.0077,237.2474,5974
2025-02-27 19:00:00,237.3972,237.9565,237.0077,237.7100,34459
2025-02-27 18:45:00,236.9477,237.7068,236.8279,237.4072,9019
2025-02-27 18:30:00,237.0776,237.3872,236.8079,236.9477,11481
2025-02-27 18:15:00,236.9178,237.3872,236.9078,237.1775,5679
2025-02-27 18:00:00,236.6381,238.2262,236.6181,236.9078,24965
2025-02-27 17:45:00,236.7380,236.8079,236.4583,236.6381,12514
2025-02-27 17:30:00,236.8878,236.9577,236.7080,236.7202,5197
2025-02-27 17:15:00,236.9278,237.0176,236.8678,236.8797,4418
2025-02-27 17:00:00,237.0956,237.1575,236.8679,236.9078,295303
2025-02-27 16:45:00,237.0077,237.3373,237.0077,237.0176,32197
2025-02-27 16:30:00,236.7184,237.1775,236.7180,237.0077,78596
2025-02-27 16:15:00,236.9677,237.2973,236.5882,236.7280,90821
2025-02-27 16:00:00,237.0876,237.4471,236.6681,236.9377,13275433
2025-02-27 15:45:00,238.1862,238.1862,236.7680,237.0976,4700680
2025-02-27 15:30:00,238.6656,239.0746,237.9665,238.1662,1279737
2025-02-27 15:15:00,238.7056,239.6344,238.5957,238.6257,1410948
2025-02-27 15:00:00,239.4147,239.4247,238.4762,238.7554,1117281
2025-02-27 14:45:00,239.9540,240.0439,239.2449,239.4147,922417
2025-02-27 14:30:00,240.3485,240.3635,239.6644,239.9690,960745
2025-02-27 14:15:00,240.9728,241.0026,240.2237,240.3336,563564
2025-02-27 14:00:00,241.3025,241.4622,240.9128,240.9728,554746
2025-02-27 13:45:00,241.4622,241.7518,241.2624,241.3124,866013
2025-02-27 13:30:00,241.6320,241.7418,241.3624,241.4522,392315
2025-02-27 13:15:00,241.2261,241.8916,241.1983,241.6020,594235
2025-02-27 13:00:00,240.5233,241.3723,240.4634,241.2125,570787
2025-02-27 12:45:00,240.3735,240.6831,240.0639,240.4784,380444
2025-02-27 12:30:00,240.7730,241.0477,240.0539,240.3585,579127
2025-02-27 12:15:00,239.9341,240.7630,239.2898,240.7610,688385
2025-02-27 12:00:00,240.1638,240.1937,239.6943,239.9041,526535
2025-02-27 11:45:00,240.7980,240.9528,239.9541,240.1388,617588
2025-02-27 11:30:00,241.2225,241.4869,240.6432,240.7942,650404
2025-02-27 11:15:00,241.6019,242.1613,241.1525,241.2225,974978
2025-02-27 11:00:00,240.9328,241.6020,240.6032,241.5970,787820
2025-02-27 10:45:00,241.0826,241.2924,240.7031,240.9428,624569
2025-02-27 10:30:00,241.0627,241.5021,240.3435,241.0926,927229
2025-02-27 10:15:00,239.8442,241.3823,239.7842,241.0776,1003769
2025-02-27 10:00:00,240.3236,240.3336,238.1762,239.8492,1958720
2025-02-27 09:45:00,241.0227,241.2325,239.6844,240.2836,1470178
2025-02-27 09:30:00,239.1151,241.9855,238.6257,240.9984,3166913
2025-02-27 09:15:00,239.0152,239.5045,238.4759,239.3648,82636
2025-02-27 09:00:00,238.6556,239.2249,238.4858,238.9553,54121
2025-02-27 08:45:00,239.0851,244.5084,238.2961,238.7436,3868799
2025-02-27 08:30:00,238.7755,239.2050,238.5957,239.1049,20429
2025-02-27 08:15:00,239.0252,239.3248,238.7955,238.8054,28266
2025-02-27 08:00:00,240.5473,241.2809,238.4159,239.1151,83192
2025-02-27 07:45:00,239.5146,239.5845,238.7655,238.8654,16636
2025-02-27 07:30:00,239.4247,239.6544,239.2948,239.5445,8279
2025-02-27 07:15:00,239.5046,239.7942,239.2449,239.4247,17838
2025-02-27 07:00:00,240.0140,240.0639,239.4347,239.5046,13127
2025-02-27 06:45:00,240.0439,240.1538,239.9440,240.0439,2674
2025-02-27 06:30:00,239.9940,240.0939,239.9041,240.0439,3006
2025-02-27 06:15:00,240.1038,240.1738,239.8342,239.9640,5078
2025-02-27 06:00:00,240.0739,240.2736,240.0639,240.1738,6028
2025-02-27 05:45:00,240.1238,240.3635,240.0739,240.0839,4878
2025-02-27 05:30:00,240.3535,240.3535,240.0639,240.1338,4864
2025-02-27 05:15:00,240.5533,240.5533,240.3036,240.3535,6151
2025-02-27 05:00:00,240.6632,240.6731,240.5233,240.5533,1816
2025-02-27 04:45:00,240.5733,240.7231,240.5633,240.6332,2766
2025-02-27 04:30:00,241.0027,241.0027,240.4534,240.5833,6191
2025-02-27 04:15:00,241.1126,241.2824,240.8829,241.0227,6716
2025-02-27 04:00:00,239.8242,241.4222,239.8242,241.1825,17857
2025-02-26 19:45:00,239.2349,239.3747,238.9253,239.3048,9085
2025-02-26 19:30:00,239.0551,239.2998,238.9253,239.2149,5711
2025-02-26 19:15:00,239.3747,239.5845,238.9253,239.0551,13748
2025-02-26 19:00:00,239.4846,239.5845,239.2849,239.2948,2710
2025-02-26 18:45:00,239.2649,239.5845,239.2549,239.4846,7090
2025-02-26 18:30:00,239.4147,239.7842,239.3048,239.3048,4837
2025-02-26 18:15:00,239.8342,240.0639,239.1071,239.6344,61271
2025-02-26 18:00:00,239.9041,239.9440,239.7143,239.8312,7270
2025-02-26 17:45:00,239.8523,240.0479,239.8142,239.9041,6350
2025-02-26 17:30:00,240.0539,240.1912,239.8142,240.0539,108804
2025-02-26 17:15:00,240.0939,240.0939,239.8042,239.9540,11575
2025-02-26 17:00:00,239.5545,240.2037,229.7096,240.0939,23356
2025-02-26 16:45:00,239.8242,240.1937,223.9038,239.5945,45167
2025-02-26 16:30:00,239.3548,240.0639,238.9852,239.7856,29057
2025-02-26 16:15:00,240.0639,240.0639,238.6756,239.3548,495558
2025-02-26 16:00:00,240.0140,240.1438,239.2114,239.3048,12351028
2025-02-26 15:45:00,239.9041,240.5133,239.7243,240.0140,2989771
2025-02-26 15:30:00,239.6644,240.0040,239.3897,239.9041,1061027
2025-02-26 15:15:00,239.5345,240.1538,239.2949,239.6544,900704
2025-02-26 15:00:00,239.4247,239.7942,239.2299,239.5296,776078
2025-02-26 14:45:00,239.9041,240.0738,239.3048,239.4247,741418
2025-02-26 14:30:00,239.5146,239.9940,239.3448,239.9041,742541
2025-02-26 14:15:00,239.3198,239.8292,239.2050,239.5246,812598
2025-02-26 14:00:00,239.3448,239.4946,239.0451,239.3048,753942
2025-02-26 13:45:00,239.1950,239.6943,238.8354,239.3548,1118353
2025-02-26 13:30:00,240.0439,240.0939,238.8953,239.1850,1411423
2025-02-26 13:15:00,240.9128,240.9228,239.9440,240.0442,953072
2025-02-26 13:00:00,241.2524,241.4472,240.5333,240.9228,1062315
2025-02-26 12:45:00,241.9216,242.0315,241.1026,241.2524,1000566
2025-02-26 12:30:00,242.8405,242.9903,241.6619,241.9366,995366
2025-02-26 12:15:00,243.4597,243.5022,242.5708,242.8305,662334
2025-02-26 12:00:00,242.9304,243.5895,242.8804,243.4497,693043
2025-02-26 11:45:00,242.7706,243.2000,242.5009,242.8904,892068
2025-02-26 11:30:00,241.5021,242.9403,241.4522,242.7706,1013278
2025-02-26 11:15:00,241.8916,242.0115,241.2824,241.5121,1117755
2025-02-26 11:00:00,241.8966,242.3361,241.7618,241.8922,961673
2025-02-26 10:45:00,241.8017,242.5209,241.7119,241.8916,1411912
2025-02-26 10:30:00,243.1950,243.4198,241.7268,241.7868,1353672
2025-02-26 10:15:00,243.5696,244.3186,243.0302,243.1800,1423661
2025-02-26 10:00:00,243.1201,243.6994,243.0202,243.5503,1488402
2025-02-26 09:45:00,241.7418,243.6794,241.5521,243.1101,2260313
2025-02-26 09:30:00,244.0290,244.6782,241.1226,241.7518,5472880
2025-02-26 09:15:00,245.1458,245.5471,229.5768,244.0789,180598
2025-02-26 09:00:00,245.1876,245.5272,245.0178,245.1276,30626
2025-02-26 08:45:00,245.4373,245.4373,244.9079,245.1476,36068
2025-02-26 08:30:00,245.6855,245.6969,245.2974,245.3174,16521
2025-02-26 08:15:00,245.6462,246.7357,245.4872,245.6170,13168
2025-02-26 08:00:00,246.3748,246.9454,244.7281,245.4972,882193
2025-02-26 07:45:00,245.8068,245.8767,245.3074,245.6370,8679
2025-02-26 07:30:00,245.9666,246.0465,245.6969,245.9566,8911
2025-02-26 07:15:00,245.8068,246.0965,245.7968,246.0365,14555
2025-02-26 07:00:00,245.3074,245.8168,245.2974,245.7968,13187
2025-02-26 06:45:00,245.4872,245.5871,245.2675,245.2974,7944
2025-02-26 06:30:00,245.4972,245.5871,245.4173,245.5272,3221
2025-02-26 06:15:00,245.6969,245.7369,245.4572,245.4772,3697
2025-02-26 06:00:00,245.9067,245.9766,245.6270,245.6570,4595
2025-02-26 05:45:00,245.7968,245.9666,245.7069,245.9466,3883
2025-02-26 05:30:00,245.4572,245.8368,245.4373,245.8368,6511
2025-02-26 05:15:00,245.5671,245.5671,245.3074,245.4373,5921
2025-02-26 05:00:00,245.5871,245.6570,245.4972,245.5671,3740
2025-02-26 04:45:00,245.9067,245.9566,245.4872,245.5471,4851
2025-02-26 04:30:00,245.8268,246.0565,245.6969,245.9067,4872
2025-02-26 04:15:00,245.8268,246.3162,245.7469,245.8168,10074
2025-02-26 04:00:00,246.1963,246.5659,245.6969,245.8168,12774
2025-02-25 19:45:00,246.1464,246.3461,246.1464,246.1659,11130
2025-02-25 19:30:00,246.1963,246.3461,246.0965,246.1464,6014
2025-02-25 19:15:00,246.1903,246.3461,245.9666,246.1963,8376
2025-02-25 19:00:00,246.0465,246.3461,245.9466,246.0665,7342
2025-02-25 18:45:00,246.2363,246.3461,246.0365,246.1164,10762
2025-02-25 18:30:00,246.3661,246.3661,246.1963,246.2163,5224
2025-02-25 18:15:00,246.2463,246.3661,246.0965,246.2963,6305
2025-02-25 18:00:00,246.1164,246.3661,246.0765,246.2548,6110
2025-02-25 17:45:00,246.1464,246.2363,246.0565,246.1364,17897
2025-02-25 17:30:00,246.2363,246.3661,246.0465,246.1963,11514
2025-02-25 17:15:00,246.2163,258.5653,246.2063,246.2662,582641
2025-02-25 17:00:00,246.0965,258.5653,245.9566,258.5653,9229
2025-02-25 16:45:00,246.4760,246.7357,245.7369,245.7768,28756
2025-02-25 16:30:00,246.2762,246.7357,246.2263,246.5159,26321
2025-02-25 16:15:00,246.7357,247.3449,244.5733,246.4061,403304
2025-02-25 16:00:00,246.7457,247.1695,246.4460,246.5858,13654725
2025-02-25 15:45:00,246.9854,247.2850,245.7419,246.7457,3092709
2025-02-25 15:30:00,247.4198,247.4847,246.6707,246.9854,1198479
2025-02-25 15:15:00,247.7045,247.9839,247.3249,247.4148,955453
2025-02-25 15:00:00,248.1140,248.2338,247.4648,247.7202,752255
2025-02-25 14:45:00,248.1339,248.2838,247.8352,248.1240,764337
2025-02-25 14:30:00,247.3349,248.2039,247.2450,248.1539,936381
2025-02-25 14:15:00,247.0752,247.5842,246.8555,247.3449,904383
2025-02-25 14:00:00,247.8243,247.9142,247.0755,247.0755,885540
2025-02-25 13:45:00,248.1839,248.2138,247.6545,247.8343,666625
2025-02-25 13:30:00,247.6645,248.3137,247.4847,248.1889,780010
2025-02-25 13:15:00,247.8942,248.5035,247.4248,247.6845,632075
2025-02-25 13:00:00,247.8743,248.5334,247.8643,247.9292,663033
2025-02-25 12:45:00,248.8231,248.9729,247.7744,247.8643,814599
2025-02-25 12:30:00,249.2725,249.3125,248.4036,248.8031,1081704
2025-02-25 12:15:00,249.0328,249.3225,248.5734,249.2725,1215631
2025-02-25 12:00:00,249.2576,249.3824,248.7132,249.0478,1272312
2025-02-25 11:45:00,247.6745,249.6920,247.4947,249.2346,2534451
2025-02-25 11:30:00,246.2313,247.7644,246.1265,247.6845,1689593
2025-02-25 11:15:00,245.8767,246.5659,245.8667,246.2213,823617
2025-02-25 11:00:00,245.7868,246.3561,245.3474,245.8867,1219421
2025-02-25 10:45:00,245.1676,246.0565,244.8979,245.7569,1110251
2025-02-25 10:30:00,244.8080,245.8817,244.6083,245.1926,1759533
2025-02-25 10:15:00,245.8268,246.1564,244.6083,244.8080,2125624
2025-02-25 10:00:00,247.5197,247.5946,245.7968,245.8368,2413247
2025-02-25 09:45:00,247.2750,247.9741,246.9254,247.5197,1849402
2025-02-25 09:30:00,247.6945,249.2126,246.7956,247.2750,3776938
2025-02-25 09:15:00,246.9454,247.6945,246.3062,247.6645,60220
2025-02-25 09:00:00,246.8655,247.1352,246.7956,247.0218,12061
2025-02-25 08:45:00,246.9654,247.0653,246.8355,246.8555,12166
2025-02-25 08:30:00,247.0852,247.1352,246.8355,247.0153,17544
2025-02-25 08:15:00,247.1452,247.2151,246.7956,246.9354,26045
2025-02-25 08:00:00,246.8056,247.8143,244.1688,247.1460,2099624
2025-02-25 07:45:00,246.8355,247.4248,246.7956,247.2950,12507
2025-02-25 07:30:00,247.2151,247.2350,246.8455,246.8555,10499
2025-02-25 07:15:00,247.1551,247.5247,247.1352,247.2151,7371
2025-02-25 07:00:00,246.6657,247.4947,246.6258,247.1751,11885
2025-02-25 06:45:00,246.6857,246.8455,246.4560,246.6957,10949
2025-02-25 06:30:00,246.4460,246.9055,246.3362,246.6957,9569
2025-02-25 06:15:00,246.3661,246.6258,246.1963,246.6058,7682
2025-02-25 06:00:00,246.0865,246.3961,246.0565,246.3761,7816
2025-02-25 05:45:00,246.3461,246.4061,246.0665,246.0665,7517
2025-02-25 05:30:00,246.4161,246.6058,246.3262,246.3661,5729
2025-02-25 05:15:00,246.3961,246.5459,246.2463,246.3861,11729
2025-02-25 05:00:00,246.2463,246.5759,246.2063,246.3661,5790
2025-02-25 04:45:00,247.2950,247.3349,246.2263,246.2463,13591
2025-02-25 04:30:00,247.4548,247.4548,247.2850,247.3149,5789
2025-02-25 04:15:00,247.1651,247.4748,247.1452,247.4448,10959
2025-02-25 04:00:00,247.6445,247.6445,246.5059,247.1551,10786
2025-02-24 19:45:00,247.9412,247.9941,247.7444,247.7544,7012
2025-02-24 19:30:00,247.7944,247.9941,247.7944,247.9941,6797
2025-02-24 19:15:00,247.5846,248.1439,247.5646,247.8942,16659
2025-02-24 19:00:00,247.3050,247.6945,247.2450,247.5646,15181
2025-02-24 18:45:00,247.3085,247.4348,247.0952,247.2950,25922
2025-02-24 18:30:00,247.6845,247.7444,247.2950,247.3349,18776
2025-02-24 18:15:00,247.6700,247.6945,247.4947,247.6845,10188
2025-02-24 18:00:00,247.4648,247.6945,247.3050,247.5247,18026
2025-02-24 17:45:00,247.5946,247.6445,247.2350,247.4748,21194
2025-02-24 17:30:00,247.6046,247.6945,247.4448,247.5946,10650
2025-02-24 17:15:00,247.6046,250.8948,247.5547,247.6046,14276
2025-02-24 17:00:00,247.5856,264.8125,246.7956,247.5946,17983
2025-02-24 16:45:00,247.5746,247.8643,247.5347,247.5846,48716
2025-02-24 16:30:00,247.5447,247.8942,242.8605,247.5646,63194
2025-02-24 16:15:00,246.7956,247.6945,236.5582,247.5946,1470640
2025-02-24 16:00:00,246.9154,247.7944,246.7956,247.6445,16995121
2025-02-24 15:45:00,247.1651,247.4847,246.5159,246.9254,3964398
2025-02-24 15:30:00,247.2950,247.4248,246.9953,247.1751,1011798
2025-02-24 15:15:00,247.7145,247.7844,247.2900,247.2950,994790
2025-02-24 15:00:00,247.6595,247.9242,247.3249,247.6995,836251
2025-02-24 14:45:00,247.6046,247.8849,247.1252,247.6745,1084439
2025-02-24 14:30:00,248.3537,248.4436,247.4848,247.5946,739486
2025-02-24 14:15:00,248.0440,248.4935,248.0440,248.3537,919085
2025-02-24 14:00:00,247.6745,248.4136,247.6246,248.0440,1681438
2025-02-24 13:45:00,247.7444,247.8343,247.4752,247.6745,995365
2025-02-24 13:30:00,247.7444,247.9142,247.3649,247.7387,768352
2025-02-24 13:15:00,247.3948,247.8343,247.2951,247.7344,765740
2025-02-24 13:00:00,246.9654,247.4048,246.9154,247.4048,570890
2025-02-24 12:45:00,247.2750,247.5547,246.9654,246.9654,625692
2025-02-24 12:30:00,247.5147,247.6545,247.2151,247.2672,587942
2025-02-24 12:15:00,247.5047,247.9741,247.4548,247.4897,739272
2025-02-24 12:00:00,247.6945,247.8623,247.1452,247.4949,628986
2025-02-24 11:45:00,247.8892,248.0141,247.4458,247.6945,1078034
2025-02-24 11:30:00,246.8156,247.9342,246.8156,247.8892,1191019
2025-02-24 11:15:00,246.5559,247.1352,245.9666,246.8058,1207785
2025-02-24 11:00:00,246.9154,247.2950,246.4960,246.5359,1482391
2025-02-24 10:45:00,245.8767,247.4348,245.7868,246.9204,2118523
2025-02-24 10:30:00,247.5447,247.6486,245.7069,245.8767,2007033
2025-02-24 10:15:00,246.9953,247.5846,246.9854,247.5447,1447766
2025-02-24 10:00:00,247.7744,248.5534,244.5225,247.0153,3503213
2025-02-24 09:45:00,245.7619,247.8343,245.3475,247.7594,2748682
2025-02-24 09:30:00,244.6233,247.5946,244.1189,245.7669,4297527
2025-02-24 09:15:00,243.7002,245.6520,242.7706,244.6982,248101
2025-02-24 09:00:00,244.0290,244.0989,243.0502,243.6994,93583
2025-02-24 08:45:00,244.4285,244.4884,244.0090,244.0690,25998
2025-02-24 08:30:00,243.8692,244.4884,243.2000,244.3886,94037
2025-02-24 08:15:00,243.8292,244.1988,243.6994,243.8093,33402
